PROJECT	TIMEPOINT	proj_min_commit_fraction	proj_max_commit_fraction
H-Power	2020062310	1.0	1.0
H-Power	2020062311	1.0	1.0
H-Power	2020062312	1.0	1.0
H-Power	2020062313	1.0	1.0
H-Power	2020062314	1.0	1.0
H-Power	2020062315	1.0	1.0
H-Power	2020062316	1.0	1.0
H-Power	2020062317	1.0	1.0
H-Power	2020062318	1.0	1.0
H-Power	2020062319	1.0	1.0
H-Power	2020062320	1.0	1.0
H-Power	2020062321	1.0	1.0
H-Power	2020062322	1.0	1.0
H-Power	2020062323	1.0	1.0
H-Power	2020062400	1.0	1.0
H-Power	2020062401	1.0	1.0
H-Power	2020062402	1.0	1.0
H-Power	2020062403	1.0	1.0
H-Power	2020062404	1.0	1.0
H-Power	2020062405	1.0	1.0
H-Power	2020062406	1.0	1.0
H-Power	2020062407	1.0	1.0
H-Power	2020062408	1.0	1.0
H-Power	2020062409	1.0	1.0
H-Power	2020062410	1.0	1.0
H-Power	2020062411	1.0	1.0
H-Power	2020062412	1.0	1.0
H-Power	2020062413	1.0	1.0
H-Power	2020062414	1.0	1.0
H-Power	2020062415	1.0	1.0
H-Power	2020062416	1.0	1.0
H-Power	2020062417	1.0	1.0
H-Power	2020062418	1.0	1.0
H-Power	2020062419	1.0	1.0
H-Power	2020062420	1.0	1.0
H-Power	2020062421	1.0	1.0
H-Power	2020062422	1.0	1.0
H-Power	2020062423	1.0	1.0
H-Power	2020062500	1.0	1.0
H-Power	2020062501	1.0	1.0
H-Power	2020062502	1.0	1.0
H-Power	2020062503	1.0	1.0
H-Power	2020062504	1.0	1.0
H-Power	2020062505	1.0	1.0
H-Power	2020062506	1.0	1.0
H-Power	2020062507	1.0	1.0
H-Power	2020062508	1.0	1.0
H-Power	2020062509	1.0	1.0
H-Power	2020062510	1.0	1.0
H-Power	2020062511	1.0	1.0
H-Power	2020062512	1.0	1.0
H-Power	2020062513	1.0	1.0
H-Power	2020062514	1.0	1.0
H-Power	2020062515	1.0	1.0
H-Power	2020062516	1.0	1.0
H-Power	2020062517	1.0	1.0
H-Power	2020062518	1.0	1.0
H-Power	2020062519	1.0	1.0
H-Power	2020062520	1.0	1.0
H-Power	2020062521	1.0	1.0
H-Power	2020062522	1.0	1.0
H-Power	2020062523	1.0	1.0
H-Power	2020062600	1.0	1.0
H-Power	2020062601	1.0	1.0
H-Power	2020062602	1.0	1.0
H-Power	2020062603	1.0	1.0
H-Power	2020062604	1.0	1.0
H-Power	2020062605	1.0	1.0
H-Power	2020062606	1.0	1.0
H-Power	2020062607	1.0	1.0
H-Power	2020062608	1.0	1.0
H-Power	2020062609	1.0	1.0
H-Power	2020062610	1.0	1.0
H-Power	2020062611	1.0	1.0
H-Power	2020062612	1.0	1.0
H-Power	2020062613	1.0	1.0
H-Power	2020062614	1.0	1.0
H-Power	2020062615	1.0	1.0
H-Power	2020062616	1.0	1.0
H-Power	2020062617	1.0	1.0
H-Power	2020062618	1.0	1.0
H-Power	2020062619	1.0	1.0
H-Power	2020062620	1.0	1.0
H-Power	2020062621	1.0	1.0
H-Power	2020062622	1.0	1.0
H-Power	2020062623	1.0	1.0
H-Power	2020062700	1.0	1.0
H-Power	2020062701	1.0	1.0
H-Power	2020062702	1.0	1.0
H-Power	2020062703	1.0	1.0
H-Power	2020062704	1.0	1.0
H-Power	2020062705	1.0	1.0
H-Power	2020062706	1.0	1.0
H-Power	2020062707	1.0	1.0
H-Power	2020062708	1.0	1.0
H-Power	2020062709	1.0	1.0
H-Power	2020062710	1.0	1.0
H-Power	2020062711	1.0	1.0
H-Power	2020062712	1.0	1.0
H-Power	2020062713	1.0	1.0
H-Power	2020062714	1.0	1.0
H-Power	2020062715	1.0	1.0
H-Power	2020062716	1.0	1.0
H-Power	2020062717	1.0	1.0
H-Power	2020062718	1.0	1.0
H-Power	2020062719	1.0	1.0
H-Power	2020062720	1.0	1.0
H-Power	2020062721	1.0	1.0
H-Power	2020062722	1.0	1.0
H-Power	2020062723	1.0	1.0
H-Power	2020062800	1.0	1.0
H-Power	2020062801	1.0	1.0
H-Power	2020062802	1.0	1.0
H-Power	2020062803	1.0	1.0
H-Power	2020062804	1.0	1.0
H-Power	2020062805	1.0	1.0
H-Power	2020062806	1.0	1.0
H-Power	2020062807	1.0	1.0
H-Power	2020062808	1.0	1.0
H-Power	2020062809	1.0	1.0
H-Power	2020062810	1.0	1.0
H-Power	2020062811	1.0	1.0
H-Power	2020062812	1.0	1.0
H-Power	2020062813	1.0	1.0
H-Power	2020062814	1.0	1.0
H-Power	2020062815	1.0	1.0
H-Power	2020062816	1.0	1.0
H-Power	2020062817	1.0	1.0
H-Power	2020062818	1.0	1.0
H-Power	2020062819	1.0	1.0
H-Power	2020062820	1.0	1.0
H-Power	2020062821	1.0	1.0
H-Power	2020062822	1.0	1.0
H-Power	2020062823	1.0	1.0
H-Power	2020062900	1.0	1.0
H-Power	2020062901	1.0	1.0
H-Power	2020062902	1.0	1.0
H-Power	2020062903	1.0	1.0
H-Power	2020062904	1.0	1.0
H-Power	2020062905	1.0	1.0
H-Power	2020062906	1.0	1.0
H-Power	2020062907	1.0	1.0
H-Power	2020062908	1.0	1.0
H-Power	2020062909	1.0	1.0
H-Power	2020062910	1.0	1.0
H-Power	2020062911	1.0	1.0
H-Power	2020062912	1.0	1.0
H-Power	2020062913	1.0	1.0
H-Power	2020062914	1.0	1.0
H-Power	2020062915	1.0	1.0
H-Power	2020062916	1.0	1.0
H-Power	2020062917	1.0	1.0
H-Power	2020062918	1.0	1.0
H-Power	2020062919	1.0	1.0
H-Power	2020062920	1.0	1.0
H-Power	2020062921	1.0	1.0
H-Power	2020062922	1.0	1.0
H-Power	2020062923	1.0	1.0
H-Power	2020063000	1.0	1.0
H-Power	2020063001	1.0	1.0
H-Power	2020063002	1.0	1.0
H-Power	2020063003	1.0	1.0
H-Power	2020063004	1.0	1.0
H-Power	2020063005	1.0	1.0
H-Power	2020063006	1.0	1.0
H-Power	2020063007	1.0	1.0
H-Power	2020063008	1.0	1.0
H-Power	2020063009	1.0	1.0
H-Power	2020063010	1.0	1.0
H-Power	2020063011	1.0	1.0
H-Power	2020063012	1.0	1.0
H-Power	2020063013	1.0	1.0
H-Power	2020063014	1.0	1.0
H-Power	2020063015	1.0	1.0
H-Power	2020063016	1.0	1.0
H-Power	2020063017	1.0	1.0
H-Power	2020063018	1.0	1.0
H-Power	2020063019	1.0	1.0
H-Power	2020063020	1.0	1.0
H-Power	2020063021	1.0	1.0
H-Power	2020063022	1.0	1.0
H-Power	2020063023	1.0	1.0
H-Power	2020070100	1.0	1.0
H-Power	2020070101	1.0	1.0
H-Power	2020070102	1.0	1.0
H-Power	2020070103	1.0	1.0
H-Power	2020070104	1.0	1.0
H-Power	2020070105	1.0	1.0
H-Power	2020070106	1.0	1.0
H-Power	2020070107	1.0	1.0
H-Power	2020070108	1.0	1.0
H-Power	2020070109	1.0	1.0
H-Power	2020070110	1.0	1.0
H-Power	2020070111	1.0	1.0
H-Power	2020070112	1.0	1.0
H-Power	2020070113	1.0	1.0
H-Power	2020070114	1.0	1.0
H-Power	2020070115	1.0	1.0
H-Power	2020070116	1.0	1.0
H-Power	2020070117	1.0	1.0
H-Power	2020070118	1.0	1.0
H-Power	2020070119	1.0	1.0
H-Power	2020070120	1.0	1.0
H-Power	2020070121	1.0	1.0
H-Power	2020070122	1.0	1.0
H-Power	2020070123	1.0	1.0
H-Power	2020070200	1.0	1.0
H-Power	2020070201	1.0	1.0
H-Power	2020070202	1.0	1.0
H-Power	2020070203	1.0	1.0
H-Power	2020070204	1.0	1.0
H-Power	2020070205	1.0	1.0
H-Power	2020070206	1.0	1.0
H-Power	2020070207	1.0	1.0
H-Power	2020070208	1.0	1.0
H-Power	2020070209	1.0	1.0
H-Power	2020070210	1.0	1.0
H-Power	2020070211	1.0	1.0
H-Power	2020070212	1.0	1.0
H-Power	2020070213	1.0	1.0
H-Power	2020070214	1.0	1.0
H-Power	2020070215	1.0	1.0
H-Power	2020070216	1.0	1.0
H-Power	2020070217	1.0	1.0
H-Power	2020070218	1.0	1.0
H-Power	2020070219	1.0	1.0
H-Power	2020070220	1.0	1.0
H-Power	2020070221	1.0	1.0
H-Power	2020070222	1.0	1.0
H-Power	2020070223	1.0	1.0
H-Power	2020070300	1.0	1.0
H-Power	2020070301	1.0	1.0
H-Power	2020070302	1.0	1.0
H-Power	2020070303	1.0	1.0
H-Power	2020070304	1.0	1.0
H-Power	2020070305	1.0	1.0
H-Power	2020070306	1.0	1.0
H-Power	2020070307	1.0	1.0
H-Power	2020070308	1.0	1.0
H-Power	2020070309	1.0	1.0
H-Power	2020070310	1.0	1.0
H-Power	2020070311	1.0	1.0
H-Power	2020070312	1.0	1.0
H-Power	2020070313	1.0	1.0
H-Power	2020070314	1.0	1.0
H-Power	2020070315	1.0	1.0
H-Power	2020070316	1.0	1.0
H-Power	2020070317	1.0	1.0
H-Power	2020070318	1.0	1.0
H-Power	2020070319	1.0	1.0
H-Power	2020070320	1.0	1.0
H-Power	2020070321	1.0	1.0
H-Power	2020070322	1.0	1.0
H-Power	2020070323	1.0	1.0
H-Power	2020070400	1.0	1.0
H-Power	2020070401	1.0	1.0
H-Power	2020070402	1.0	1.0
H-Power	2020070403	1.0	1.0
H-Power	2020070404	1.0	1.0
H-Power	2020070405	1.0	1.0
H-Power	2020070406	1.0	1.0
H-Power	2020070407	1.0	1.0
H-Power	2020070408	1.0	1.0
H-Power	2020070409	1.0	1.0
H-Power	2020070410	1.0	1.0
H-Power	2020070411	1.0	1.0
H-Power	2020070412	1.0	1.0
H-Power	2020070413	1.0	1.0
H-Power	2020070414	1.0	1.0
H-Power	2020070415	1.0	1.0
H-Power	2020070416	1.0	1.0
H-Power	2020070417	1.0	1.0
H-Power	2020070418	1.0	1.0
H-Power	2020070419	1.0	1.0
H-Power	2020070420	1.0	1.0
H-Power	2020070421	1.0	1.0
H-Power	2020070422	1.0	1.0
H-Power	2020070423	1.0	1.0
H-Power	2020070500	1.0	1.0
H-Power	2020070501	1.0	1.0
H-Power	2020070502	1.0	1.0
H-Power	2020070503	1.0	1.0
H-Power	2020070504	1.0	1.0
H-Power	2020070505	1.0	1.0
H-Power	2020070506	1.0	1.0
H-Power	2020070507	1.0	1.0
H-Power	2020070508	1.0	1.0
H-Power	2020070509	1.0	1.0
H-Power	2020070510	1.0	1.0
H-Power	2020070511	1.0	1.0
H-Power	2020070512	1.0	1.0
H-Power	2020070513	1.0	1.0
H-Power	2020070514	1.0	1.0
H-Power	2020070515	1.0	1.0
H-Power	2020070516	1.0	1.0
H-Power	2020070517	1.0	1.0
H-Power	2020070518	1.0	1.0
H-Power	2020070519	1.0	1.0
H-Power	2020070520	1.0	1.0
H-Power	2020070521	1.0	1.0
H-Power	2020070522	1.0	1.0
H-Power	2020070523	1.0	1.0
H-Power	2020070600	1.0	1.0
H-Power	2020070601	1.0	1.0
H-Power	2020070602	1.0	1.0
H-Power	2020070603	1.0	1.0
H-Power	2020070604	1.0	1.0
H-Power	2020070605	1.0	1.0
H-Power	2020070606	1.0	1.0
H-Power	2020070607	1.0	1.0
H-Power	2020070608	1.0	1.0
H-Power	2020070609	1.0	1.0
H-Power	2020070610	1.0	1.0
H-Power	2020070611	1.0	1.0
H-Power	2020070612	1.0	1.0
H-Power	2020070613	1.0	1.0
H-Power	2020070614	1.0	1.0
H-Power	2020070615	1.0	1.0
H-Power	2020070616	1.0	1.0
H-Power	2020070617	1.0	1.0
H-Power	2020070618	1.0	1.0
H-Power	2020070619	1.0	1.0
H-Power	2020070620	1.0	1.0
H-Power	2020070621	1.0	1.0
H-Power	2020070622	1.0	1.0
H-Power	2020070623	1.0	1.0
H-Power	2020070700	1.0	1.0
H-Power	2020070701	1.0	1.0
H-Power	2020070702	1.0	1.0
H-Power	2020070703	1.0	1.0
H-Power	2020070704	1.0	1.0
H-Power	2020070705	1.0	1.0
H-Power	2020070706	1.0	1.0
H-Power	2020070707	1.0	1.0
H-Power	2020070708	1.0	1.0
H-Power	2020070709	1.0	1.0
H-Power	2020070710	1.0	1.0
H-Power	2020070711	1.0	1.0
H-Power	2020070712	1.0	1.0
H-Power	2020070713	1.0	1.0
H-Power	2020070714	1.0	1.0
H-Power	2020070715	1.0	1.0
H-Power	2020070716	1.0	1.0
H-Power	2020070717	1.0	1.0
H-Power	2020070718	1.0	1.0
H-Power	2020070719	1.0	1.0
H-Power	2020070720	1.0	1.0
H-Power	2020070721	1.0	1.0
H-Power	2020070722	1.0	1.0
H-Power	2020070723	1.0	1.0
H-Power	2020070800	1.0	1.0
H-Power	2020070801	1.0	1.0
H-Power	2020070802	1.0	1.0
H-Power	2020070803	1.0	1.0
H-Power	2020070804	1.0	1.0
H-Power	2020070805	1.0	1.0
H-Power	2020070806	1.0	1.0
H-Power	2020070807	1.0	1.0
H-Power	2020070808	1.0	1.0
H-Power	2020070809	1.0	1.0
H-Power	2020070810	1.0	1.0
H-Power	2020070811	1.0	1.0
H-Power	2020070812	1.0	1.0
H-Power	2020070813	1.0	1.0
H-Power	2020070814	1.0	1.0
H-Power	2020070815	1.0	1.0
H-Power	2020070816	1.0	1.0
H-Power	2020070817	1.0	1.0
H-Power	2020070818	1.0	1.0
H-Power	2020070819	1.0	1.0
H-Power	2020070820	1.0	1.0
H-Power	2020070821	1.0	1.0
H-Power	2020070822	1.0	1.0
H-Power	2020070823	1.0	1.0
H-Power	2020070900	1.0	1.0
H-Power	2020070901	1.0	1.0
H-Power	2020070902	1.0	1.0
H-Power	2020070903	1.0	1.0
H-Power	2020070904	1.0	1.0
H-Power	2020070905	1.0	1.0
H-Power	2020070906	1.0	1.0
H-Power	2020070907	1.0	1.0
H-Power	2020070908	1.0	1.0
H-Power	2020070909	1.0	1.0
H-Power	2020070910	1.0	1.0
H-Power	2020070911	1.0	1.0
H-Power	2020070912	1.0	1.0
H-Power	2020070913	1.0	1.0
H-Power	2020070914	1.0	1.0
H-Power	2020070915	1.0	1.0
H-Power	2020070916	1.0	1.0
H-Power	2020070917	1.0	1.0
H-Power	2020070918	1.0	1.0
H-Power	2020070919	1.0	1.0
H-Power	2020070920	1.0	1.0
H-Power	2020070921	1.0	1.0
H-Power	2020070922	1.0	1.0
H-Power	2020070923	1.0	1.0
H-Power	2020071000	1.0	1.0
H-Power	2020071001	1.0	1.0
H-Power	2020071002	1.0	1.0
H-Power	2020071003	1.0	1.0
H-Power	2020071004	1.0	1.0
H-Power	2020071005	1.0	1.0
H-Power	2020071006	1.0	1.0
H-Power	2020071007	1.0	1.0
H-Power	2020071008	1.0	1.0
H-Power	2020071009	1.0	1.0
H-Power	2020071010	1.0	1.0
H-Power	2020071011	1.0	1.0
H-Power	2020071012	1.0	1.0
H-Power	2020071013	1.0	1.0
H-Power	2020071014	1.0	1.0
H-Power	2020071015	1.0	1.0
H-Power	2020071016	1.0	1.0
H-Power	2020071017	1.0	1.0
H-Power	2020071018	1.0	1.0
H-Power	2020071019	1.0	1.0
H-Power	2020071020	1.0	1.0
H-Power	2020071021	1.0	1.0
H-Power	2020071022	1.0	1.0
H-Power	2020071023	1.0	1.0
H-Power	2020071100	1.0	1.0
H-Power	2020071101	1.0	1.0
H-Power	2020071102	1.0	1.0
H-Power	2020071103	1.0	1.0
H-Power	2020071104	1.0	1.0
H-Power	2020071105	1.0	1.0
H-Power	2020071106	1.0	1.0
H-Power	2020071107	1.0	1.0
H-Power	2020071108	1.0	1.0
H-Power	2020071109	1.0	1.0
H-Power	2020071110	1.0	1.0
H-Power	2020071111	1.0	1.0
H-Power	2020071112	1.0	1.0
H-Power	2020071113	1.0	1.0
H-Power	2020071114	1.0	1.0
H-Power	2020071115	1.0	1.0
H-Power	2020071116	1.0	1.0
H-Power	2020071117	1.0	1.0
H-Power	2020071118	1.0	1.0
H-Power	2020071119	1.0	1.0
H-Power	2020071120	1.0	1.0
H-Power	2020071121	1.0	1.0
H-Power	2020071122	1.0	1.0
H-Power	2020071123	1.0	1.0
H-Power	2020071200	1.0	1.0
H-Power	2020071201	1.0	1.0
H-Power	2020071202	1.0	1.0
H-Power	2020071203	1.0	1.0
H-Power	2020071204	1.0	1.0
H-Power	2020071205	1.0	1.0
H-Power	2020071206	1.0	1.0
H-Power	2020071207	1.0	1.0
H-Power	2020071208	1.0	1.0
H-Power	2020071209	1.0	1.0
H-Power	2020071210	1.0	1.0
H-Power	2020071211	1.0	1.0
H-Power	2020071212	1.0	1.0
H-Power	2020071213	1.0	1.0
H-Power	2020071214	1.0	1.0
H-Power	2020071215	1.0	1.0
H-Power	2020071216	1.0	1.0
H-Power	2020071217	1.0	1.0
H-Power	2020071218	1.0	1.0
H-Power	2020071219	1.0	1.0
H-Power	2020071220	1.0	1.0
H-Power	2020071221	1.0	1.0
H-Power	2020071222	1.0	1.0
H-Power	2020071223	1.0	1.0
H-Power	2020071300	1.0	1.0
H-Power	2020071301	1.0	1.0
H-Power	2020071302	1.0	1.0
H-Power	2020071303	1.0	1.0
H-Power	2020071304	1.0	1.0
H-Power	2020071305	1.0	1.0
H-Power	2020071306	1.0	1.0
H-Power	2020071307	1.0	1.0
H-Power	2020071308	1.0	1.0
H-Power	2020071309	1.0	1.0
H-Power	2020071310	1.0	1.0
H-Power	2020071311	1.0	1.0
H-Power	2020071312	1.0	1.0
H-Power	2020071313	1.0	1.0
H-Power	2020071314	1.0	1.0
H-Power	2020071315	1.0	1.0
H-Power	2020071316	1.0	1.0
H-Power	2020071317	1.0	1.0
H-Power	2020071318	1.0	1.0
H-Power	2020071319	1.0	1.0
H-Power	2020071320	1.0	1.0
H-Power	2020071321	1.0	1.0
H-Power	2020071322	1.0	1.0
H-Power	2020071323	1.0	1.0
H-Power	2020071400	1.0	1.0
H-Power	2020071401	1.0	1.0
H-Power	2020071402	1.0	1.0
H-Power	2020071403	1.0	1.0
H-Power	2020071404	1.0	1.0
H-Power	2020071405	1.0	1.0
H-Power	2020071406	1.0	1.0
H-Power	2020071407	1.0	1.0
H-Power	2020071408	1.0	1.0
H-Power	2020071409	1.0	1.0
H-Power	2020071410	1.0	1.0
H-Power	2020071411	1.0	1.0
H-Power	2020071412	1.0	1.0
H-Power	2020071413	1.0	1.0
H-Power	2020071414	1.0	1.0
H-Power	2020071415	1.0	1.0
H-Power	2020071416	1.0	1.0
H-Power	2020071417	1.0	1.0
H-Power	2020071418	1.0	1.0
H-Power	2020071419	1.0	1.0
H-Power	2020071420	1.0	1.0
H-Power	2020071421	1.0	1.0
H-Power	2020071422	1.0	1.0
H-Power	2020071423	1.0	1.0
H-Power	2020071500	1.0	1.0
H-Power	2020071501	1.0	1.0
H-Power	2020071502	1.0	1.0
H-Power	2020071503	1.0	1.0
H-Power	2020071504	1.0	1.0
H-Power	2020071505	1.0	1.0
H-Power	2020071506	1.0	1.0
H-Power	2020071507	1.0	1.0
H-Power	2020071508	1.0	1.0
H-Power	2020071509	1.0	1.0
H-Power	2020071510	1.0	1.0
H-Power	2020071511	1.0	1.0
H-Power	2020071512	1.0	1.0
H-Power	2020071513	1.0	1.0
H-Power	2020071514	1.0	1.0
H-Power	2020071515	1.0	1.0
H-Power	2020071516	1.0	1.0
H-Power	2020071517	1.0	1.0
H-Power	2020071518	1.0	1.0
H-Power	2020071519	1.0	1.0
H-Power	2020071520	1.0	1.0
H-Power	2020071521	1.0	1.0
H-Power	2020071522	1.0	1.0
H-Power	2020071523	1.0	1.0
H-Power	2020071600	1.0	1.0
H-Power	2020071601	1.0	1.0
H-Power	2020071602	1.0	1.0
H-Power	2020071603	1.0	1.0
H-Power	2020071604	1.0	1.0
H-Power	2020071605	1.0	1.0
H-Power	2020071606	1.0	1.0
H-Power	2020071607	1.0	1.0
H-Power	2020071608	1.0	1.0
H-Power	2020071609	1.0	1.0
H-Power	2020071610	1.0	1.0
H-Power	2020071611	1.0	1.0
H-Power	2020071612	1.0	1.0
H-Power	2020071613	1.0	1.0
H-Power	2020071614	1.0	1.0
H-Power	2020071615	1.0	1.0
H-Power	2020071616	1.0	1.0
H-Power	2020071617	1.0	1.0
H-Power	2020071618	1.0	1.0
H-Power	2020071619	1.0	1.0
H-Power	2020071620	1.0	1.0
H-Power	2020071621	1.0	1.0
H-Power	2020071622	1.0	1.0
H-Power	2020071623	1.0	1.0
H-Power	2020071700	1.0	1.0
H-Power	2020071701	1.0	1.0
H-Power	2020071702	1.0	1.0
H-Power	2020071703	1.0	1.0
H-Power	2020071704	1.0	1.0
H-Power	2020071705	1.0	1.0
H-Power	2020071706	1.0	1.0
H-Power	2020071707	1.0	1.0
H-Power	2020071708	1.0	1.0
H-Power	2020071709	1.0	1.0
H-Power	2020071710	1.0	1.0
H-Power	2020071711	1.0	1.0
H-Power	2020071712	1.0	1.0
H-Power	2020071713	1.0	1.0
H-Power	2020071714	1.0	1.0
H-Power	2020071715	1.0	1.0
H-Power	2020071716	1.0	1.0
H-Power	2020071717	1.0	1.0
H-Power	2020071718	1.0	1.0
H-Power	2020071719	1.0	1.0
H-Power	2020071720	1.0	1.0
H-Power	2020071721	1.0	1.0
H-Power	2020071722	1.0	1.0
H-Power	2020071723	1.0	1.0
H-Power	2020071800	1.0	1.0
H-Power	2020071801	1.0	1.0
H-Power	2020071802	1.0	1.0
H-Power	2020071803	1.0	1.0
H-Power	2020071804	1.0	1.0
H-Power	2020071805	1.0	1.0
H-Power	2020071806	1.0	1.0
H-Power	2020071807	1.0	1.0
H-Power	2020071808	1.0	1.0
H-Power	2020071809	1.0	1.0
H-Power	2020071810	1.0	1.0
H-Power	2020071811	1.0	1.0
H-Power	2020071812	1.0	1.0
H-Power	2020071813	1.0	1.0
H-Power	2020071814	1.0	1.0
H-Power	2020071815	1.0	1.0
H-Power	2020071816	1.0	1.0
H-Power	2020071817	1.0	1.0
H-Power	2020071818	1.0	1.0
H-Power	2020071819	1.0	1.0
H-Power	2020071820	1.0	1.0
H-Power	2020071821	1.0	1.0
H-Power	2020071822	1.0	1.0
H-Power	2020071823	1.0	1.0
H-Power	2020071900	1.0	1.0
H-Power	2020071901	1.0	1.0
H-Power	2020071902	1.0	1.0
H-Power	2020071903	1.0	1.0
H-Power	2020071904	1.0	1.0
H-Power	2020071905	1.0	1.0
H-Power	2020071906	1.0	1.0
H-Power	2020071907	1.0	1.0
H-Power	2020071908	1.0	1.0
H-Power	2020071909	1.0	1.0
H-Power	2020071910	1.0	1.0
H-Power	2020071911	1.0	1.0
H-Power	2020071912	1.0	1.0
H-Power	2020071913	1.0	1.0
H-Power	2020071914	1.0	1.0
H-Power	2020071915	1.0	1.0
H-Power	2020071916	1.0	1.0
H-Power	2020071917	1.0	1.0
H-Power	2020071918	1.0	1.0
H-Power	2020071919	1.0	1.0
H-Power	2020071920	1.0	1.0
H-Power	2020071921	1.0	1.0
H-Power	2020071922	1.0	1.0
H-Power	2020071923	1.0	1.0
H-Power	2020072000	1.0	1.0
H-Power	2020072001	1.0	1.0
H-Power	2020072002	1.0	1.0
H-Power	2020072003	1.0	1.0
H-Power	2020072004	1.0	1.0
H-Power	2020072005	1.0	1.0
H-Power	2020072006	1.0	1.0
H-Power	2020072007	1.0	1.0
H-Power	2020072008	1.0	1.0
H-Power	2020072009	1.0	1.0
H-Power	2020072010	1.0	1.0
H-Power	2020072011	1.0	1.0
H-Power	2020072012	1.0	1.0
H-Power	2020072013	1.0	1.0
H-Power	2020072014	1.0	1.0
H-Power	2020072015	1.0	1.0
H-Power	2020072016	1.0	1.0
H-Power	2020072017	1.0	1.0
H-Power	2020072018	1.0	1.0
H-Power	2020072019	1.0	1.0
H-Power	2020072020	1.0	1.0
H-Power	2020072021	1.0	1.0
H-Power	2020072022	1.0	1.0
H-Power	2020072023	1.0	1.0
H-Power	2020072100	1.0	1.0
H-Power	2020072101	1.0	1.0
H-Power	2020072102	1.0	1.0
H-Power	2020072103	1.0	1.0
H-Power	2020072104	1.0	1.0
H-Power	2020072105	1.0	1.0
H-Power	2020072106	1.0	1.0
H-Power	2020072107	1.0	1.0
H-Power	2020072108	1.0	1.0
H-Power	2020072109	1.0	1.0
H-Power	2020072110	1.0	1.0
H-Power	2020072111	1.0	1.0
H-Power	2020072112	1.0	1.0
H-Power	2020072113	1.0	1.0
H-Power	2020072114	1.0	1.0
H-Power	2020072115	1.0	1.0
H-Power	2020072116	1.0	1.0
H-Power	2020072117	1.0	1.0
H-Power	2020072118	1.0	1.0
H-Power	2020072119	1.0	1.0
H-Power	2020072120	1.0	1.0
H-Power	2020072121	1.0	1.0
H-Power	2020072122	1.0	1.0
H-Power	2020072123	1.0	1.0
H-Power	2020072200	1.0	1.0
H-Power	2020072201	1.0	1.0
H-Power	2020072202	1.0	1.0
H-Power	2020072203	1.0	1.0
H-Power	2020072204	1.0	1.0
H-Power	2020072205	1.0	1.0
H-Power	2020072206	1.0	1.0
H-Power	2020072207	1.0	1.0
H-Power	2020072208	1.0	1.0
H-Power	2020072209	1.0	1.0
H-Power	2020072210	1.0	1.0
H-Power	2020072211	1.0	1.0
H-Power	2020072212	1.0	1.0
H-Power	2020072213	1.0	1.0
H-Power	2020072214	1.0	1.0
H-Power	2020072215	1.0	1.0
H-Power	2020072216	1.0	1.0
H-Power	2020072217	1.0	1.0
H-Power	2020072218	1.0	1.0
H-Power	2020072219	1.0	1.0
H-Power	2020072220	1.0	1.0
H-Power	2020072221	1.0	1.0
H-Power	2020072222	1.0	1.0
H-Power	2020072223	1.0	1.0
H-Power	2020072300	1.0	1.0
H-Power	2020072301	1.0	1.0
H-Power	2020072302	1.0	1.0
H-Power	2020072303	1.0	1.0
H-Power	2020072304	1.0	1.0
H-Power	2020072305	1.0	1.0
H-Power	2020072306	1.0	1.0
H-Power	2020072307	1.0	1.0
H-Power	2020072308	1.0	1.0
H-Power	2020072309	1.0	1.0
H-Power	2020072310	1.0	1.0
H-Power	2020072311	1.0	1.0
H-Power	2020072312	1.0	1.0
H-Power	2020072313	1.0	1.0
H-Power	2020072314	1.0	1.0
H-Power	2020072315	1.0	1.0
H-Power	2020072316	1.0	1.0
H-Power	2020072317	1.0	1.0
H-Power	2020072318	1.0	1.0
H-Power	2020072319	1.0	1.0
H-Power	2020072320	1.0	1.0
H-Power	2020072321	1.0	1.0
H-Power	2020072322	1.0	1.0
H-Power	2020072323	1.0	1.0
H-Power	2020072400	1.0	1.0
H-Power	2020072401	1.0	1.0
H-Power	2020072402	1.0	1.0
H-Power	2020072403	1.0	1.0
H-Power	2020072404	1.0	1.0
H-Power	2020072405	1.0	1.0
H-Power	2020072406	1.0	1.0
H-Power	2020072407	1.0	1.0
H-Power	2020072408	1.0	1.0
H-Power	2020072409	1.0	1.0
H-Power	2020072410	1.0	1.0
H-Power	2020072411	1.0	1.0
H-Power	2020072412	1.0	1.0
H-Power	2020072413	1.0	1.0
H-Power	2020072414	1.0	1.0
H-Power	2020072415	1.0	1.0
H-Power	2020072416	1.0	1.0
H-Power	2020072417	1.0	1.0
H-Power	2020072418	1.0	1.0
H-Power	2020072419	1.0	1.0
H-Power	2020072420	1.0	1.0
H-Power	2020072421	1.0	1.0
H-Power	2020072422	1.0	1.0
H-Power	2020072423	1.0	1.0
H-Power	2020072500	1.0	1.0
H-Power	2020072501	1.0	1.0
H-Power	2020072502	1.0	1.0
H-Power	2020072503	1.0	1.0
H-Power	2020072504	1.0	1.0
H-Power	2020072505	1.0	1.0
H-Power	2020072506	1.0	1.0
H-Power	2020072507	1.0	1.0
H-Power	2020072508	1.0	1.0
H-Power	2020072509	1.0	1.0
H-Power	2020072510	1.0	1.0
H-Power	2020072511	1.0	1.0
H-Power	2020072512	1.0	1.0
H-Power	2020072513	1.0	1.0
H-Power	2020072514	1.0	1.0
H-Power	2020072515	1.0	1.0
H-Power	2020072516	1.0	1.0
