LOAD_ZONE	TIMEPOINT	renewable_forecast_mw	contingency_reserve_requirement_mw	regulating_reserve_requirement_mw
Oahu	2020080615	177.35594	180.0	38.6892331653
Oahu	2020080616	149.623719231	180.0	38.6892331653
Oahu	2020080617	117.253119231	180.0	38.6892331653
Oahu	2020080618	73.80859	180.0	38.6892331653
Oahu	2020080619	61.50915519	180.0	38.6892331653
Oahu	2020080620	73.1	180.0	17.99
Oahu	2020080621	76.6	180.0	17.99
Oahu	2020080622	68.5	180.0	17.99
Oahu	2020080623	66.8	180.0	38.6892331653
Oahu	2020080700	54.7	180.0	17.99
Oahu	2020080701	60.5	180.0	17.99
Oahu	2020080702	57.1	180.0	17.99
Oahu	2020080703	47.5	180.0	17.99
Oahu	2020080704	41.9	180.0	17.99
Oahu	2020080705	39.0	180.0	17.99
Oahu	2020080706	35.0	180.0	23.9908120231
Oahu	2020080707	52.7934146154	180.0	37.336262523
Oahu	2020080708	91.7705330769	180.0	38.6892331653
Oahu	2020080709	85.3631546154	180.0	38.6892331653
Oahu	2020080710	131.794210769	180.0	38.6892331653
Oahu	2020080711	164.594533846	180.0	38.6892331653
Oahu	2020080712	170.731906923	180.0	38.6892331653
Oahu	2020080713	196.530075385	180.0	38.6892331653
Oahu	2020080714	171.656075385	180.0	38.6892331653
Oahu	2020080715	178.587751538	180.0	38.6892331653
Oahu	2020080716	132.763593077	180.0	38.6892331653
Oahu	2020080717	93.6460553846	180.0	38.6892331653
Oahu	2020080718	52.9482361538	180.0	37.5565760556
Oahu	2020080719	48.20764423	180.0	33.9836733503
Oahu	2020080720	61.4	180.0	17.99
Oahu	2020080721	71.1	180.0	17.99
Oahu	2020080722	80.2	180.0	17.99
Oahu	2020080723	82.6	180.0	38.6892331653
Oahu	2020080800	84.2	180.0	17.99
Oahu	2020080801	84.7	180.0	17.99
Oahu	2020080802	80.1	180.0	17.99
Oahu	2020080803	73.1	180.0	17.99
Oahu	2020080804	58.7	180.0	17.99
Oahu	2020080805	54.2	180.0	17.99
Oahu	2020080806	63.7	180.0	38.6892331653
Oahu	2020080807	76.5488415385	180.0	38.6892331653
Oahu	2020080808	120.964182308	180.0	38.6892331653
Oahu	2020080809	153.655852308	180.0	38.6892331653
Oahu	2020080810	168.93106	180.0	38.6892331653
Oahu	2020080811	199.967529231	180.0	38.6892331653
Oahu	2020080812	242.364764615	180.0	38.6892331653
Oahu	2020080813	243.70642	180.0	38.6892331653
Oahu	2020080814	218.718407692	180.0	38.6892331653
Oahu	2020080815	199.757932308	180.0	38.6892331653
Oahu	2020080816	147.130581538	180.0	38.6892331653
Oahu	2020080817	103.076416154	180.0	38.6892331653
Oahu	2020080818	58.0375223077	180.0	38.6892331653
Oahu	2020080819	56.5089958	180.0	38.6892331653
Oahu	2020080820	70.6	180.0	17.99
Oahu	2020080821	66.1	180.0	17.99
Oahu	2020080822	79.0	180.0	17.99
Oahu	2020080823	87.5	180.0	38.6892331653
Oahu	2020080900	87.0	180.0	17.99
Oahu	2020080901	94.3	180.0	17.99
Oahu	2020080902	92.0	180.0	17.99
Oahu	2020080903	72.5	180.0	17.99
Oahu	2020080904	65.8	180.0	17.99
Oahu	2020080905	53.3	180.0	17.99
Oahu	2020080906	51.9	180.0	36.6729447895
Oahu	2020080907	57.5697307692	180.0	38.6892331653
Oahu	2020080908	108.519113077	180.0	38.6892331653
Oahu	2020080909	133.092486154	180.0	38.6892331653
Oahu	2020080910	159.043433077	180.0	38.6892331653
Oahu	2020080911	187.549545385	180.0	38.6892331653
Oahu	2020080912	217.941766154	180.0	38.6892331653
Oahu	2020080913	196.679900769	180.0	38.6892331653
Oahu	2020080914	167.575024615	180.0	38.6892331653
Oahu	2020080915	149.242964615	180.0	38.6892331653
Oahu	2020080916	116.195232308	180.0	38.6892331653
Oahu	2020080917	78.8167361538	180.0	38.6892331653
Oahu	2020080918	38.3574253846	180.0	26.2824818952
Oahu	2020080919	17.8162107	180.0	15.3478180237
Oahu	2020080920	25.1	180.0	17.8025953291
Oahu	2020080921	42.4	180.0	17.99
Oahu	2020080922	46.6	180.0	17.99
Oahu	2020080923	51.7	180.0	36.6729447895
Oahu	2020081000	57.9	180.0	17.99
Oahu	2020081001	56.3	180.0	17.99
Oahu	2020081002	58.1	180.0	17.99
Oahu	2020081003	62.2	180.0	17.99
Oahu	2020081004	69.8	180.0	17.99
Oahu	2020081005	52.2	180.0	17.99
Oahu	2020081006	55.5	180.0	38.6892331653
Oahu	2020081007	64.5012815385	180.0	38.6892331653
Oahu	2020081008	103.587675385	180.0	38.6892331653
Oahu	2020081009	137.950635385	180.0	38.6892331653
Oahu	2020081010	169.250786923	180.0	38.6892331653
Oahu	2020081011	208.991458462	180.0	38.6892331653
Oahu	2020081012	232.286930769	180.0	38.6892331653
Oahu	2020081013	229.624278462	180.0	38.6892331653
Oahu	2020081014	200.906026923	180.0	38.6892331653
Oahu	2020081015	170.016759231	180.0	38.6892331653
Oahu	2020081016	123.116989231	180.0	38.6892331653
Oahu	2020081017	91.9397130769	180.0	38.6892331653
Oahu	2020081018	70.4954484615	180.0	38.6892331653
Oahu	2020081019	54.4167706	180.0	38.6522327787
Oahu	2020081020	59.5	180.0	17.99
Oahu	2020081021	51.0	180.0	17.99
Oahu	2020081022	55.2	180.0	17.99
Oahu	2020081023	59.3	180.0	38.6892331653
Oahu	2020081100	59.4	180.0	17.99
Oahu	2020081101	75.1	180.0	17.99
Oahu	2020081102	71.3	180.0	17.99
Oahu	2020081103	61.0	180.0	17.99
Oahu	2020081104	53.6	180.0	17.99
Oahu	2020081105	52.0	180.0	17.99
Oahu	2020081106	51.7	180.0	36.6729447895
Oahu	2020081107	62.3675553846	180.0	38.6892331653
Oahu	2020081108	98.3387176923	180.0	38.6892331653
Oahu	2020081109	115.302533846	180.0	38.6892331653
Oahu	2020081110	157.026023077	180.0	38.6892331653
Oahu	2020081111	178.33696	180.0	38.6892331653
Oahu	2020081112	180.690467692	180.0	38.6892331653
Oahu	2020081113	160.220738462	180.0	38.6892331653
Oahu	2020081114	134.6069	180.0	38.6892331653
Oahu	2020081115	125.303630769	180.0	38.6892331653
Oahu	2020081116	101.144862308	180.0	38.6892331653
Oahu	2020081117	92.0325607692	180.0	38.6892331653
Oahu	2020081118	51.6406661538	180.0	36.4510441264
Oahu	2020081119	41.7355707	180.0	29.1358210864
Oahu	2020081120	55.0	180.0	17.99
Oahu	2020081121	47.7	180.0	17.99
Oahu	2020081122	41.8	180.0	17.99
Oahu	2020081123	31.1	180.0	22.3486105474
Oahu	2020081200	30.7	180.0	17.99
Oahu	2020081201	24.3	180.0	17.5519492529
Oahu	2020081202	20.7	180.0	16.7317486982
Oahu	2020081203	17.6	180.0	15.0602459107
Oahu	2020081204	22.0	180.0	17.19
Oahu	2020081205	16.7	180.0	14.5472526959
Oahu	2020081206	21.5	180.0	17.4975898909
Oahu	2020081207	45.2072576923	180.0	31.6979495516
Oahu	2020081208	82.2733953846	180.0	38.6892331653
Oahu	2020081209	109.923174615	180.0	38.6892331653
Oahu	2020081210	135.681560769	180.0	38.6892331653
Oahu	2020081211	169.627071538	180.0	38.6892331653
Oahu	2020081212	177.889671538	180.0	38.6892331653
Oahu	2020081213	172.687979231	180.0	38.6892331653
Oahu	2020081214	146.411931538	180.0	38.6892331653
Oahu	2020081215	136.037396923	180.0	38.6892331653
Oahu	2020081216	124.343254615	180.0	38.6892331653
Oahu	2020081217	88.2824338462	180.0	38.6892331653
Oahu	2020081218	56.4189876923	180.0	38.6892331653
Oahu	2020081219	37.76346	180.0	25.8009229131
Oahu	2020081220	61.5	180.0	17.99
Oahu	2020081221	60.7	180.0	17.99
Oahu	2020081222	63.2	180.0	17.99
Oahu	2020081223	62.8	180.0	38.6892331653
Oahu	2020081300	57.5	180.0	17.99
Oahu	2020081301	58.5	180.0	17.99
Oahu	2020081302	68.6	180.0	17.99
Oahu	2020081303	65.9	180.0	17.99
Oahu	2020081304	58.0	180.0	17.99
Oahu	2020081305	51.8	180.0	17.99
Oahu	2020081306	51.3	180.0	36.2287448974
Oahu	2020081307	58.5975246154	180.0	38.6892331653
Oahu	2020081308	93.1306723077	180.0	38.6892331653
Oahu	2020081309	111.741546154	180.0	38.6892331653
Oahu	2020081310	120.102542308	180.0	38.6892331653
Oahu	2020081311	137.662628462	180.0	38.6892331653
Oahu	2020081312	159.802286154	180.0	38.6892331653
Oahu	2020081313	156.542893077	180.0	38.6892331653
Oahu	2020081314	141.206644615	180.0	38.6892331653
Oahu	2020081315	138.844787692	180.0	38.6892331653
Oahu	2020081316	99.6541723077	180.0	38.6892331653
Oahu	2020081317	76.4164661538	180.0	38.6892331653
Oahu	2020081318	43.2018446154	180.0	30.0733611522
Oahu	2020081319	35.5704891	180.0	24.2272761858
Oahu	2020081320	56.4	180.0	17.99
Oahu	2020081321	52.1	180.0	17.99
Oahu	2020081322	62.6	180.0	17.99
Oahu	2020081323	61.7	180.0	38.6892331653
Oahu	2020081400	58.7	180.0	17.99
Oahu	2020081401	44.2	180.0	17.99
Oahu	2020081402	52.7	180.0	17.99
Oahu	2020081403	40.4	180.0	17.99
Oahu	2020081404	30.7	180.0	17.99
Oahu	2020081405	34.9	180.0	17.99
Oahu	2020081406	31.3	180.0	22.4816759537
Oahu	2020081407	40.0340846154	180.0	27.7168320399
Oahu	2020081408	78.0040730769	180.0	38.6892331653
Oahu	2020081409	108.525557692	180.0	38.6892331653
Oahu	2020081410	142.711932308	180.0	38.6892331653
Oahu	2020081411	177.218386923	180.0	38.6892331653
Oahu	2020081412	201.998064615	180.0	38.6892331653
Oahu	2020081413	226.949826923	180.0	38.6892331653
Oahu	2020081414	191.575466154	180.0	38.6892331653
Oahu	2020081415	161.805556923	180.0	38.6892331653
Oahu	2020081416	127.889147692	180.0	38.6892331653
Oahu	2020081417	94.4647069231	180.0	38.6892331653
Oahu	2020081418	43.2665276923	180.0	30.3066965242
Oahu	2020081419	30.5021934	180.0	22.0789588872
Oahu	2020081420	38.5	180.0	17.99
Oahu	2020081421	41.8	180.0	17.99
Oahu	2020081422	45.8	180.0	17.99
Oahu	2020081423	53.1	180.0	37.5565760556
Oahu	2020081500	59.2	180.0	17.99
Oahu	2020081501	52.6	180.0	17.99
Oahu	2020081502	55.1	180.0	17.99
Oahu	2020081503	53.2	180.0	17.99
Oahu	2020081504	55.6	180.0	17.99
Oahu	2020081505	47.2	180.0	17.99
Oahu	2020081506	52.7	180.0	37.336262523
Oahu	2020081507	57.4181215385	180.0	38.6892331653
Oahu	2020081508	85.7656161538	180.0	38.6892331653
Oahu	2020081509	112.353606923	180.0	38.6892331653
Oahu	2020081510	152.387248462	180.0	38.6892331653
Oahu	2020081511	175.630051538	180.0	38.6892331653
Oahu	2020081512	198.631072308	180.0	38.6892331653
Oahu	2020081513	197.675957692	180.0	38.6892331653
Oahu	2020081514	186.930784615	180.0	38.6892331653
Oahu	2020081515	158.054516154	180.0	38.6892331653
Oahu	2020081516	121.831103846	180.0	38.6892331653
Oahu	2020081517	109.818789231	180.0	38.6892331653
Oahu	2020081518	80.7392015385	180.0	38.6892331653
Oahu	2020081519	69.40377278	180.0	38.6892331653
Oahu	2020081520	70.1	180.0	17.99
Oahu	2020081521	71.9	180.0	17.99
Oahu	2020081522	61.5	180.0	17.99
Oahu	2020081523	59.3	180.0	38.6892331653
Oahu	2020081600	66.4	180.0	17.99
Oahu	2020081601	60.1	180.0	17.99
Oahu	2020081602	60.4	180.0	17.99
Oahu	2020081603	54.9	180.0	17.99
Oahu	2020081604	54.8	180.0	17.99
Oahu	2020081605	49.8	180.0	17.99
Oahu	2020081606	52.5	180.0	37.1155532751
Oahu	2020081607	58.0497407692	180.0	38.6892331653
Oahu	2020081608	82.3817153846	180.0	38.6892331653
Oahu	2020081609	122.613462308	180.0	38.6892331653
Oahu	2020081610	141.631385385	180.0	38.6892331653
Oahu	2020081611	154.772360769	180.0	38.6892331653
Oahu	2020081612	179.237759231	180.0	38.6892331653
Oahu	2020081613	190.976339231	180.0	38.6892331653
Oahu	2020081614	178.594151538	180.0	38.6892331653
Oahu	2020081615	145.533521538	180.0	38.6892331653
Oahu	2020081616	119.97245	180.0	38.6892331653
Oahu	2020081617	89.8308407692	180.0	38.6892331653
Oahu	2020081618	48.2864538462	180.0	33.9836733503
Oahu	2020081619	25.50334466	180.0	19.5858501008
Oahu	2020081620	29.7	180.0	17.99
Oahu	2020081621	24.6	180.0	17.6472886338
Oahu	2020081622	30.3	180.0	17.99
Oahu	2020081623	40.0	180.0	27.7168320399
Oahu	2020081700	41.3	180.0	17.99
Oahu	2020081701	35.6	180.0	17.99
Oahu	2020081702	43.4	180.0	17.99
Oahu	2020081703	57.3	180.0	17.99
Oahu	2020081704	54.8	180.0	17.99
Oahu	2020081705	40.2	180.0	17.99
Oahu	2020081706	38.4	180.0	26.2824818952
Oahu	2020081707	46.1957415385	180.0	32.3879787202
Oahu	2020081708	91.27737	180.0	38.6892331653
Oahu	2020081709	112.688516154	180.0	38.6892331653
Oahu	2020081710	136.546548462	180.0	38.6892331653
Oahu	2020081711	178.835024615	180.0	38.6892331653
Oahu	2020081712	194.718106154	180.0	38.6892331653
Oahu	2020081713	192.741907692	180.0	38.6892331653
Oahu	2020081714	179.898487692	180.0	38.6892331653
Oahu	2020081715	147.879432308	180.0	38.6892331653
Oahu	2020081716	114.207341538	180.0	38.6892331653
Oahu	2020081717	87.8256969231	180.0	38.6892331653
Oahu	2020081718	52.4605876923	180.0	37.1155532751
Oahu	2020081719	49.50414139	180.0	34.8865394599
Oahu	2020081720	60.0	180.0	17.99
Oahu	2020081721	61.9	180.0	17.99
Oahu	2020081722	61.4	180.0	17.99
Oahu	2020081723	71.7	180.0	38.6892331653
Oahu	2020081800	64.2	180.0	17.99
Oahu	2020081801	53.8	180.0	17.99
Oahu	2020081802	44.6	180.0	17.99
Oahu	2020081803	35.7	180.0	17.99
Oahu	2020081804	32.1	180.0	17.99
Oahu	2020081805	25.8	180.0	17.99
Oahu	2020081806	25.5	180.0	19.5858501008
Oahu	2020081807	29.7421746154	180.0	21.8045437056
Oahu	2020081808	74.81521	180.0	38.6892331653
Oahu	2020081809	115.508187692	180.0	38.6892331653
Oahu	2020081810	145.354250769	180.0	38.6892331653
Oahu	2020081811	177.592128462	180.0	38.6892331653
Oahu	2020081812	202.499872308	180.0	38.6892331653
Oahu	2020081813	209.825854615	180.0	38.6892331653
Oahu	2020081814	177.959441538	180.0	38.6892331653
Oahu	2020081815	145.790133846	180.0	38.6892331653
Oahu	2020081816	104.4025	180.0	38.6892331653
Oahu	2020081817	80.4339346154	180.0	38.6892331653
Oahu	2020081818	41.9624184615	180.0	29.1358210864
Oahu	2020081819	23.30135872	180.0	18.4785598711
Oahu	2020081820	39.5	180.0	17.99
Oahu	2020081821	40.1	180.0	17.99
Oahu	2020081822	43.4	180.0	17.99
Oahu	2020081823	35.8	180.0	24.3458323204
Oahu	2020081900	40.6	180.0	17.99
Oahu	2020081901	39.4	180.0	17.99
Oahu	2020081902	40.9	180.0	17.99
Oahu	2020081903	42.6	180.0	17.99
Oahu	2020081904	42.7	180.0	17.99
Oahu	2020081905	32.9	180.0	17.99
Oahu	2020081906	43.7	180.0	30.5396135434
Oahu	2020081907	56.8440523077	180.0	38.6892331653
Oahu	2020081908	92.2844230769	180.0	38.6892331653
Oahu	2020081909	123.297371538	180.0	38.6892331653
Oahu	2020081910	150.567613846	180.0	38.6892331653
Oahu	2020081911	169.966121538	180.0	38.6892331653
Oahu	2020081912	186.983681538	180.0	38.6892331653
Oahu	2020081913	189.608625385	180.0	38.6892331653
Oahu	2020081914	168.956286923	180.0	38.6892331653
Oahu	2020081915	156.516838462	180.0	38.6892331653
Oahu	2020081916	124.002154615	180.0	38.6892331653
Oahu	2020081917	86.0228276923	180.0	38.6892331653
Oahu	2020081918	49.1150638462	180.0	34.6614301527
Oahu	2020081919	44.10866063	180.0	30.7721129598
Oahu	2020081920	46.7	180.0	17.99
Oahu	2020081921	54.5	180.0	17.99
Oahu	2020081922	53.3	180.0	17.99
Oahu	2020081923	49.3	180.0	34.8865394599
Oahu	2020082000	47.9	180.0	17.99
Oahu	2020082001	38.1	180.0	17.99
Oahu	2020082002	29.0	180.0	17.99
Oahu	2020082003	23.4	180.0	17.2559116981
Oahu	2020082004	25.2	180.0	17.8331270069
Oahu	2020082005	22.1	180.0	17.19
Oahu	2020082006	16.0	180.0	14.1711071077
Oahu	2020082007	48.4175676923	180.0	34.2099978248
Oahu	2020082008	97.9483261538	180.0	38.6892331653
Oahu	2020082009	131.844779231	180.0	38.6892331653
Oahu	2020082010	161.707050769	180.0	38.6892331653
Oahu	2020082011	190.295791538	180.0	38.6892331653
Oahu	2020082012	225.57164	180.0	38.6892331653
Oahu	2020082013	224.598204615	180.0	38.6892331653
Oahu	2020082014	196.992476154	180.0	38.6892331653
Oahu	2020082015	180.455277692	180.0	38.6892331653
Oahu	2020082016	149.026263077	180.0	38.6892331653
Oahu	2020082017	116.280495385	180.0	38.6892331653
Oahu	2020082018	84.4389984615	180.0	38.6892331653
Oahu	2020082019	68.70118514	180.0	38.6892331653
Oahu	2020082020	75.8	180.0	17.99
Oahu	2020082021	77.1	180.0	17.99
Oahu	2020082022	73.7	180.0	17.99
Oahu	2020082023	73.2	180.0	38.6892331653
Oahu	2020082100	72.9	180.0	17.99
Oahu	2020082101	80.6	180.0	17.99
Oahu	2020082102	75.8	180.0	17.99
Oahu	2020082103	70.5	180.0	17.99
Oahu	2020082104	68.7	180.0	17.99
Oahu	2020082105	61.6	180.0	17.99
Oahu	2020082106	59.5	180.0	38.6892331653
Oahu	2020082107	71.8579846154	180.0	38.6892331653
Oahu	2020082108	114.448620769	180.0	38.6892331653
Oahu	2020082109	135.861670769	180.0	38.6892331653
Oahu	2020082110	164.585343846	180.0	38.6892331653
Oahu	2020082111	180.914406154	180.0	38.6892331653
Oahu	2020082112	200.217355385	180.0	38.6892331653
Oahu	2020082113	199.279402308	180.0	38.6892331653
Oahu	2020082114	178.126462308	180.0	38.6892331653
Oahu	2020082115	159.706963846	180.0	38.6892331653
Oahu	2020082116	108.313516154	180.0	38.6892331653
Oahu	2020082117	77.3882053846	180.0	38.6892331653
Oahu	2020082118	45.4518376923	180.0	31.9283721581
Oahu	2020082119	27.900902495	180.0	20.8053494419
Oahu	2020082120	23.4	180.0	17.2559116981
Oahu	2020082121	46.6	180.0	17.99
Oahu	2020082122	36.8	180.0	17.99
Oahu	2020082123	33.9	180.0	23.5052781583
Oahu	2020082200	36.0	180.0	17.99
Oahu	2020082201	43.2	180.0	17.99
Oahu	2020082202	32.4	180.0	17.99
Oahu	2020082203	26.1	180.0	17.99
Oahu	2020082204	31.8	180.0	17.99
Oahu	2020082205	26.5	180.0	17.99
Oahu	2020082206	25.0	180.0	19.427318618
Oahu	2020082207	43.3189246154	180.0	30.3066965242
Oahu	2020082208	79.6324630769	180.0	38.6892331653
Oahu	2020082209	129.030535385	180.0	38.6892331653
Oahu	2020082210	151.78485	180.0	38.6892331653
Oahu	2020082211	182.870622308	180.0	38.6892331653
Oahu	2020082212	212.955433846	180.0	38.6892331653
Oahu	2020082213	209.362693846	180.0	38.6892331653
Oahu	2020082214	202.691912308	180.0	38.6892331653
Oahu	2020082215	180.56705	180.0	38.6892331653
Oahu	2020082216	141.13846	180.0	38.6892331653
Oahu	2020082217	113.797483846	180.0	38.6892331653
Oahu	2020082218	78.6049423077	180.0	38.6892331653
Oahu	2020082219	64.700904486	180.0	38.6892331653
Oahu	2020082220	65.4	180.0	17.99
Oahu	2020082221	60.9	180.0	17.99
Oahu	2020082222	59.8	180.0	17.99
Oahu	2020082223	61.4	180.0	38.6892331653
Oahu	2020082300	57.6	180.0	17.99
Oahu	2020082301	54.6	180.0	17.99
Oahu	2020082302	54.0	180.0	17.99
Oahu	2020082303	51.4	180.0	17.99
Oahu	2020082304	56.6	180.0	17.99
Oahu	2020082305	56.6	180.0	17.99
Oahu	2020082306	63.1	180.0	38.6892331653
Oahu	2020082307	66.3092561538	180.0	38.6892331653
Oahu	2020082308	106.713303846	180.0	38.6892331653
Oahu	2020082309	143.648481538	180.0	38.6892331653
Oahu	2020082310	160.868593077	180.0	38.6892331653
Oahu	2020082311	161.612479231	180.0	38.6892331653
Oahu	2020082312	192.595394615	180.0	38.6892331653
Oahu	2020082313	199.124644615	180.0	38.6892331653
Oahu	2020082314	196.855757692	180.0	38.6892331653
Oahu	2020082315	174.721053846	180.0	38.6892331653
Oahu	2020082316	138.240114615	180.0	38.6892331653
Oahu	2020082317	115.289973846	180.0	38.6892331653
Oahu	2020082318	78.0468384615	180.0	38.6892331653
Oahu	2020082319	69.600982146	180.0	38.6892331653
Oahu	2020082320	78.9	180.0	17.99
Oahu	2020082321	76.3	180.0	17.99
Oahu	2020082322	75.7	180.0	17.99
Oahu	2020082323	73.1	180.0	38.6892331653
Oahu	2020082400	70.6	180.0	17.99
Oahu	2020082401	68.7	180.0	17.99
Oahu	2020082402	67.9	180.0	17.99
Oahu	2020082403	70.4	180.0	17.99
Oahu	2020082404	73.2	180.0	17.99
Oahu	2020082405	61.0	180.0	17.99
Oahu	2020082406	62.2	180.0	38.6892331653
Oahu	2020082407	81.0581984615	180.0	38.6892331653
Oahu	2020082408	125.341703077	180.0	38.6892331653
Oahu	2020082409	162.352185385	180.0	38.6892331653
Oahu	2020082410	184.251831538	180.0	38.6892331653
Oahu	2020082411	190.283986154	180.0	38.6892331653
Oahu	2020082412	199.085685385	180.0	38.6892331653
Oahu	2020082413	183.708052308	180.0	38.6892331653
Oahu	2020082414	185.59932	180.0	38.6892331653
Oahu	2020082415	169.840391538	180.0	38.6892331653
Oahu	2020082416	144.832533077	180.0	38.6892331653
Oahu	2020082417	109.207371538	180.0	38.6892331653
Oahu	2020082418	68.6326776923	180.0	38.6892331653
Oahu	2020082419	57.70186824	180.0	38.6892331653
Oahu	2020082420	66.9	180.0	17.99
Oahu	2020082421	69.0	180.0	17.99
Oahu	2020082422	71.5	180.0	17.99
Oahu	2020082423	73.2	180.0	38.6892331653
Oahu	2020082500	68.4	180.0	17.99
Oahu	2020082501	73.8	180.0	17.99
Oahu	2020082502	71.6	180.0	17.99
Oahu	2020082503	65.7	180.0	17.99
Oahu	2020082504	67.7	180.0	17.99
Oahu	2020082505	55.6	180.0	17.99
Oahu	2020082506	60.4	180.0	38.6892331653
Oahu	2020082507	60.9562746154	180.0	38.6892331653
Oahu	2020082508	113.695281538	180.0	38.6892331653
Oahu	2020082509	150.579746154	180.0	38.6892331653
Oahu	2020082510	191.233729231	180.0	38.6892331653
Oahu	2020082511	213.963251538	180.0	38.6892331653
Oahu	2020082512	238.052733846	180.0	38.6892331653
Oahu	2020082513	238.264692308	180.0	38.6892331653
Oahu	2020082514	215.662224615	180.0	38.6892331653
Oahu	2020082515	174.867271538	180.0	38.6892331653
Oahu	2020082516	128.126188462	180.0	38.6892331653
Oahu	2020082517	87.1949830769	180.0	38.6892331653
Oahu	2020082518	57.8050892308	180.0	38.6892331653
Oahu	2020082519	46.00139645	180.0	32.3879787202
Oahu	2020082520	64.2	180.0	17.99
Oahu	2020082521	60.9	180.0	17.99
Oahu	2020082522	66.0	180.0	17.99
Oahu	2020082523	57.7	180.0	38.6892331653
Oahu	2020082600	57.5	180.0	17.99
Oahu	2020082601	70.4	180.0	17.99
Oahu	2020082602	60.4	180.0	17.99
Oahu	2020082603	47.5	180.0	17.99
Oahu	2020082604	44.2	180.0	17.99
Oahu	2020082605	38.4	180.0	17.99
Oahu	2020082606	37.1	180.0	25.3176324773
Oahu	2020082607	38.0034176923	180.0	26.0419184476
Oahu	2020082608	85.3537484615	180.0	38.6892331653
Oahu	2020082609	112.240647692	180.0	38.6892331653
Oahu	2020082610	151.773541538	180.0	38.6892331653
Oahu	2020082611	180.175449231	180.0	38.6892331653
Oahu	2020082612	208.281445385	180.0	38.6892331653
Oahu	2020082613	205.05673	180.0	38.6892331653
Oahu	2020082614	189.243696923	180.0	38.6892331653
Oahu	2020082615	156.908258462	180.0	38.6892331653
Oahu	2020082616	116.460873077	180.0	38.6892331653
Oahu	2020082617	83.6998061538	180.0	38.6892331653
Oahu	2020082618	49.6834984615	180.0	35.111245163
Oahu	2020082619	55.700484429	180.0	38.6892331653
Oahu	2020082620	61.2	180.0	17.99
Oahu	2020082621	74.3	180.0	17.99
Oahu	2020082622	70.3	180.0	17.99
Oahu	2020082623	64.1	180.0	38.6892331653
Oahu	2020082700	53.1	180.0	17.99
Oahu	2020082701	48.2	180.0	17.99
Oahu	2020082702	47.9	180.0	17.99
Oahu	2020082703	52.0	180.0	17.99
Oahu	2020082704	53.4	180.0	17.99
Oahu	2020082705	46.2	180.0	17.99
Oahu	2020082706	49.8	180.0	35.111245163
Oahu	2020082707	58.0859892308	180.0	38.6892331653
Oahu	2020082708	97.5424307692	180.0	38.6892331653
Oahu	2020082709	142.217000769	180.0	38.6892331653
